Organisation,Price,Mission_Status,Country,Year,Cantidad de Viajes
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Russia,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Russia,1964,36
RVSN USSR,0,Failure,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Failure,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Partial Failure,Kazakhstan,1964,36
RVSN USSR,0,Failure,Kazakhstan,1964,36
RVSN USSR,0,Success,Russia,1964,36
RVSN USSR,0,Success,Russia,1964,36
RVSN USSR,0,Failure,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
NASA,0,Success,USA,1964,4
NASA,0,Success,USA,1964,4
NASA,0,Success,USA,1964,4
NASA,0,Success,USA,1964,4
NASA,0,Success,USA,1963,2
NASA,0,Success,USA,1963,2
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Russia,1963,24
RVSN USSR,0,Failure,Kazakhstan,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Failure,Russia,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Failure,Russia,1963,24
RVSN USSR,0,Success,Russia,1963,24
RVSN USSR,0,Failure,Kazakhstan,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Failure,Russia,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Russia,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Russia,1963,24
RVSN USSR,0,Failure,Russia,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Success,Kazakhstan,1963,24
RVSN USSR,0,Failure,Kazakhstan,1963,24
RVSN USSR,0,Failure,Kazakhstan,1963,24
General Dynamics,0,Success,USA,1963,9
General Dynamics,0,Success,USA,1963,9
General Dynamics,0,Success,USA,1963,9
General Dynamics,0,Success,USA,1963,9
General Dynamics,0,Success,USA,1963,9
General Dynamics,0,Success,USA,1963,9
General Dynamics,0,Success,USA,1963,9
General Dynamics,0,Failure,USA,1963,9
General Dynamics,0,Success,USA,1963,9
US Air Force,0,Failure,USA,1963,6
US Air Force,0,Success,USA,1963,6
US Air Force,0,Success,USA,1963,6
US Air Force,0,Failure,USA,1963,6
US Air Force,0,Failure,USA,1963,6
US Air Force,0,Success,USA,1963,6
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Failure,Kazakhstan,1962,22
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Failure,Russia,1962,22
RVSN USSR,0,Failure,Kazakhstan,1962,22
RVSN USSR,0,Success,Russia,1962,22
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Failure,Kazakhstan,1962,22
RVSN USSR,0,Failure,Kazakhstan,1962,22
RVSN USSR,0,Failure,Kazakhstan,1962,22
RVSN USSR,0,Success,Russia,1962,22
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Success,Russia,1962,22
RVSN USSR,0,Failure,Kazakhstan,1962,22
RVSN USSR,0,Success,Russia,1962,22
RVSN USSR,0,Success,Kazakhstan,1962,22
RVSN USSR,0,Success,Russia,1962,22
RVSN USSR,0,Success,Russia,1962,22
RVSN USSR,0,Success,Russia,1962,22
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Failure,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Failure,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Partial Failure,USA,1962,41
US Air Force,0,Success,USA,1962,41
US Air Force,0,Failure,USA,1962,41
US Air Force,0,Failure,USA,1962,41
General Dynamics,0,Failure,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Failure,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Failure,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Success,USA,1962,14
General Dynamics,0,Partial Failure,USA,1962,14
NASA,0,Success,USA,1962,5
NASA,0,Success,USA,1962,5
NASA,0,Success,USA,1962,5
NASA,0,Failure,USA,1962,5
NASA,0,Success,USA,1962,5
General Dynamics,0,Partial Failure,USA,1961,8
General Dynamics,0,Failure,USA,1961,8
General Dynamics,0,Failure,USA,1961,8
General Dynamics,0,Partial Failure,USA,1961,8
General Dynamics,0,Failure,USA,1961,8
General Dynamics,0,Failure,USA,1961,8
General Dynamics,0,Success,USA,1961,8
General Dynamics,0,Success,USA,1961,8
RVSN USSR,0,Failure,Russia,1961,9
RVSN USSR,0,Failure,Kazakhstan,1961,9
RVSN USSR,0,Failure,Russia,1961,9
RVSN USSR,0,Success,Kazakhstan,1961,9
RVSN USSR,0,Success,Kazakhstan,1961,9
RVSN USSR,0,Success,Kazakhstan,1961,9
RVSN USSR,0,Success,Kazakhstan,1961,9
RVSN USSR,0,Success,Kazakhstan,1961,9
RVSN USSR,0,Failure,Kazakhstan,1961,9
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Failure,USA,1961,23
US Air Force,0,Failure,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Failure,USA,1961,23
US Air Force,0,Failure,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Failure,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Failure,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
US Air Force,0,Success,USA,1961,23
NASA,0,Success,USA,1961,12
NASA,0,Failure,USA,1961,12
NASA,0,Success,USA,1961,12
NASA,0,Partial Failure,USA,1961,12
NASA,0,Success,USA,1961,12
NASA,0,Failure,USA,1961,12
NASA,0,Success,USA,1961,12
NASA,0,Failure,USA,1961,12
NASA,0,Success,USA,1961,12
NASA,0,Success,USA,1961,12
NASA,0,Success,USA,1961,12
NASA,0,Success,USA,1961,12
RVSN USSR,0,Failure,Kazakhstan,1960,9
RVSN USSR,0,Success,Kazakhstan,1960,9
RVSN USSR,0,Failure,Kazakhstan,1960,9
RVSN USSR,0,Failure,Kazakhstan,1960,9
RVSN USSR,0,Success,Kazakhstan,1960,9
RVSN USSR,0,Failure,Kazakhstan,1960,9
RVSN USSR,0,Success,Kazakhstan,1960,9
RVSN USSR,0,Failure,Kazakhstan,1960,9
RVSN USSR,0,Failure,Kazakhstan,1960,9
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Failure,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Failure,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Failure,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Failure,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Failure,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Success,USA,1960,21
US Air Force,0,Failure,USA,1960,21
US Air Force,0,Failure,USA,1960,21
NASA,0,Success,USA,1960,4
NASA,0,Failure,USA,1960,4
NASA,0,Failure,USA,1960,4
NASA,0,Failure,USA,1960,4
General Dynamics,0,Failure,USA,1960,5
General Dynamics,0,Failure,USA,1960,5
General Dynamics,0,Failure,USA,1960,5
General Dynamics,0,Success,USA,1960,5
General Dynamics,0,Failure,USA,1960,5
General Dynamics,0,Failure,USA,1959,1
US Air Force,0,Failure,USA,1959,10
US Air Force,0,Success,USA,1959,10
US Air Force,0,Failure,USA,1959,10
US Air Force,0,Success,USA,1959,10
US Air Force,0,Success,USA,1959,10
US Air Force,0,Success,USA,1959,10
US Air Force,0,Failure,USA,1959,10
US Air Force,0,Failure,USA,1959,10
US Air Force,0,Success,USA,1959,10
US Air Force,0,Failure,USA,1959,10
RVSN USSR,0,Success,Kazakhstan,1959,4
RVSN USSR,0,Success,Kazakhstan,1959,4
RVSN USSR,0,Failure,Kazakhstan,1959,4
RVSN USSR,0,Partial Failure,Kazakhstan,1959,4
US Navy,0,Partial Failure,USA,1959,4
US Navy,0,Failure,USA,1959,4
US Navy,0,Failure,USA,1959,4
US Navy,0,Success,USA,1959,4
NASA,0,Partial Failure,USA,1959,1
US Air Force,0,Success,USA,1958,2
US Air Force,0,Failure,USA,1958,2
AMBA,0,Partial Failure,USA,1958,7
AMBA,0,Failure,USA,1958,7
AMBA,0,Failure,USA,1958,7
AMBA,0,Success,USA,1958,7
AMBA,0,Success,USA,1958,7
AMBA,0,Failure,USA,1958,7
AMBA,0,Success,USA,1958,7
RVSN USSR,0,Failure,Kazakhstan,1958,5
RVSN USSR,0,Failure,Kazakhstan,1958,5
RVSN USSR,0,Failure,Kazakhstan,1958,5
RVSN USSR,0,Success,Kazakhstan,1958,5
RVSN USSR,0,Failure,Kazakhstan,1958,5
NASA,0,Failure,USA,1958,2
NASA,0,Partial Failure,USA,1958,2
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Success,USA,1958,12
US Navy,0,Failure,USA,1958,12
US Navy,0,Failure,USA,1957,1
RVSN USSR,0,Success,Kazakhstan,1957,2
RVSN USSR,0,Success,Kazakhstan,1957,2
